user_id,post_type,post_length,likes,comments,shares,engagement_rate,user_followers,post_category,post_hour,is_weekend,user_verified,spam_flag
1741,text,122,445,47,15,2.670906207,8988,fashion,15,1,0,0
1742,text,173,480,83,10,0.921458537,6846,technology,2,0,1,1
1743,video,168,18,90,13,3.956402203,6491,technology,16,0,0,1
1744,text,170,194,5,2,3.862510903,9529,technology,17,0,1,1
1745,text,68,329,90,49,1.902664947,2506,technology,14,0,0,0
1746,text,224,423,8,41,1.878076604,8540,fashion,16,1,1,0
1747,image,293,174,56,37,4.270286214,737,technology,10,0,1,1
1748,video,191,489,30,44,0.82560766,8190,food,4,0,1,1
1749,video,169,448,20,41,4.464973168,1049,sports,15,1,1,1
1750,image,215,412,89,17,1.654977605,3687,fashion,14,0,1,1
1751,video,230,433,39,19,3.168431365,1211,technology,9,1,0,1
1752,text,,353,44,47,,8467,fashion,13,0,0,0
1753,video,213,498,76,24,3.551551257,822,technology,1,1,1,1
1754,text,217,140,48,37,2.364934156,3942,fashion,15,0,0,1
1755,image,258,245,86,12,3.60290394,3774,technology,18,1,1,1
1756,text,79,384,19,3,2.047908363,4966,sports,7,1,1,1
1757,video,58,417,91,13,1.747662874,802,technology,14,1,1,0
1758,video,113,92,16,32,4.985074751,2228,food,9,0,0,1
1759,video,210,431,27,27,3.87855604,9218,fashion,4,1,1,1
1760,image,169,238,40,36,3.401239898,4333,fashion,19,0,0,1
1761,image,101,204,65,7,2.098803394,2617,food,15,1,1,0
1762,video,138,47,24,43,0.721223731,1249,food,20,1,1,1
1763,text,191,432,57,33,0.639755942,1978,sports,21,1,0,0
1764,image,252,244,40,43,2.99381565,9545,fashion,11,0,1,1
1765,video,102,319,5,4,3.929147245,9775,sports,22,0,0,1
1766,video,276,316,74,4,2.918206357,409,fashion,12,1,1,1
1767,image,282,412,37,30,4.283532824,4052,fashion,8,1,1,1
1768,image,236,294,5,44,0.650419399,7828,sports,16,1,1,1
1769,image,127,127,44,8,2.150384344,3149,fashion,19,1,0,1
1770,text,,343,74,41,,5866,fashion,11,1,1,1
1771,text,,281,13,31,,9856,sports,4,1,0,1
1772,video,245,16,65,32,0.825693769,9792,technology,23,1,1,1
1773,image,117,70,39,2,4.793592387,6512,sports,11,1,1,0
1774,text,269,268,2,29,1.504649305,4965,fashion,0,0,0,0
1775,image,57,324,98,49,4.65038499,115,food,19,1,1,0
1776,video,51,281,96,11,2.416519198,705,technology,15,0,1,0
1777,text,154,304,23,28,4.9348586,9673,food,11,1,0,1
1778,text,174,450,18,2,2.993262726,5008,technology,8,0,0,1
1779,text,159,6,17,25,4.688747889,8106,food,12,0,0,0
1780,video,135,313,63,29,0.524070449,9186,technology,16,1,1,0
1781,image,218,304,87,8,3.867074628,9859,sports,16,0,0,0
1782,text,169,102,34,25,4.563727939,6512,technology,3,0,0,0
1783,video,176,308,61,1,1.128742551,8705,technology,13,1,1,1
1784,image,232,192,0,2,0.932566333,4220,technology,18,1,0,0
1785,video,65,240,99,45,2.410576732,8607,fashion,6,1,0,1
1786,image,270,61,24,3,4.701555078,4766,food,2,0,1,1
1787,video,111,16,44,24,2.940739521,4920,sports,0,1,0,1
1788,image,162,170,48,12,2.873554087,7935,food,11,0,1,0
1789,text,225,24,97,38,1.135067532,1949,food,14,1,0,0
1790,image,207,250,88,43,0.5035528,2053,sports,10,1,0,1
1791,video,61,252,15,34,4.145630408,8680,fashion,9,0,1,0
1792,video,84,386,97,22,0.894085533,2869,technology,1,0,0,0
1793,image,60,206,92,8,3.352324184,3146,fashion,3,0,1,1
1794,text,113,28,18,1,4.615774045,7694,fashion,16,1,0,1
1795,text,287,116,22,40,1.438933609,6940,technology,16,1,0,0
1796,image,99,490,82,43,3.493727763,5166,food,7,1,1,1
1797,image,262,415,24,30,0.854143595,2515,technology,22,0,1,0
1798,video,198,281,15,43,3.216898147,2489,sports,13,0,0,0
1799,text,118,379,53,46,1.237692744,6024,technology,23,0,0,1
1800,image,97,143,72,1,3.811791022,8595,food,3,0,0,1
1801,text,69,24,0,31,1.855540827,863,fashion,5,1,1,0
1802,image,150,309,41,17,2.58525954,7641,fashion,18,0,1,1
1803,image,244,155,18,12,3.197437439,915,technology,23,0,0,0
1804,text,221,72,96,45,1.270730348,6355,sports,3,1,0,1
1805,image,210,119,33,4,3.837370184,977,food,2,1,0,0
1806,image,294,311,79,41,1.861881533,7273,fashion,19,0,1,1
1807,video,250,320,54,43,3.48067337,7173,technology,5,0,0,0
1808,image,238,92,17,9,1.212273728,4898,sports,22,0,1,0
1809,image,186,85,33,42,3.596529466,7089,sports,6,0,1,1
1810,image,117,335,88,24,1.076846328,5139,fashion,13,0,0,0
1811,video,84,424,44,33,2.414104233,9871,fashion,11,0,1,0
1812,text,258,498,5,36,1.612427332,6424,food,15,1,1,0
1813,video,275,363,20,29,3.867688622,9495,sports,19,1,0,0
1814,video,265,434,69,6,1.67915752,2923,food,7,1,0,0
1815,text,273,117,95,5,4.467727879,5387,sports,22,1,0,1
1816,video,114,232,47,2,4.513190951,3385,sports,1,0,0,0
1817,text,57,198,38,12,1.383985919,7533,technology,12,0,0,0
1818,video,94,205,30,2,3.262306753,6274,fashion,7,0,0,0
1819,text,136,412,9,25,0.894729388,4926,sports,20,0,0,1
1820,image,224,338,29,23,2.261916948,3764,food,19,1,1,1
1821,video,217,146,17,5,3.709947783,597,fashion,15,0,0,0
1822,video,125,449,59,42,3.467404611,7741,food,3,0,0,0
1823,video,231,424,87,48,3.311153012,4743,fashion,15,0,0,1
1824,video,125,428,72,41,1.771433886,5156,fashion,19,0,0,1
1825,image,223,270,94,11,2.201112272,231,sports,5,1,0,0
1826,video,96,386,14,48,0.963257651,5543,technology,3,0,0,1
1827,image,64,138,3,35,3.735602692,957,sports,15,1,1,0
1828,image,154,180,62,1,2.767499586,8812,fashion,22,0,0,0
1829,image,196,429,39,10,3.689445346,8321,sports,22,0,1,0
1830,image,75,29,8,38,1.620245862,6247,sports,20,0,0,1
1831,text,101,56,8,33,1.959972029,4704,fashion,12,1,1,0
1832,text,142,231,25,25,2.003969018,9552,fashion,4,0,1,0
1833,video,199,145,3,17,0.615840844,1658,sports,14,0,1,1
1834,text,281,434,80,20,2.034715428,115,sports,7,0,0,0
1835,text,70,383,15,35,4.114870581,3705,sports,6,1,0,0
1836,video,100,47,14,39,4.537843231,1707,food,13,1,0,0
1837,video,87,193,98,45,2.83198242,6035,sports,6,0,0,1
1838,video,69,223,51,43,2.549757628,2116,food,21,1,0,1
1839,text,298,135,68,21,0.638710784,3674,technology,6,0,0,0
1840,text,206,21,4,29,4.456419519,7374,food,22,0,1,1
1841,video,228,5,19,49,0.55854596,3891,sports,17,1,1,0
1842,image,181,203,78,42,4.751375361,6506,technology,9,0,1,0
1843,video,,238,17,29,,1188,food,17,0,0,1
1844,image,248,184,1,7,2.038705221,1461,food,13,1,0,1
1845,image,141,359,92,33,4.658982957,4573,fashion,9,1,1,0
1846,video,77,291,12,46,0.609759469,5394,technology,6,1,0,1
1847,video,53,334,3,8,3.116412027,7206,fashion,6,1,0,1
1848,video,199,219,41,19,2.97019636,7419,technology,6,0,0,1
1849,text,125,115,73,39,1.486941805,8767,food,4,0,1,0
1850,image,222,312,60,24,2.429993441,9581,fashion,0,0,1,0
1851,text,116,48,94,18,3.435188027,8620,sports,13,0,0,1
1852,text,135,172,7,4,3.772090386,1286,food,17,0,1,0
1853,video,285,81,66,10,0.503225864,3514,technology,12,0,1,0
1854,text,243,321,62,14,4.715840435,5586,technology,7,0,0,1
1855,video,265,332,8,7,1.240364176,3636,fashion,7,0,0,0
1856,image,211,44,93,18,1.551111954,1873,fashion,9,1,1,1
1857,video,140,334,10,22,1.685630506,5515,technology,16,0,1,0
1858,text,232,19,98,26,0.670190614,2658,food,5,0,0,0
1859,text,154,447,41,39,1.053734556,6007,fashion,14,0,0,1
1860,video,50,220,12,31,4.938574653,5179,sports,14,0,0,0
1861,video,121,122,35,25,1.918475318,9554,technology,15,0,1,1
1862,text,136,233,12,26,1.018854907,6824,sports,7,1,1,0
1863,image,215,220,11,18,0.981460675,5520,technology,18,1,0,0
1864,image,55,322,36,49,3.737569855,3391,sports,19,1,0,0
1865,video,,338,73,41,,9310,food,14,0,0,1
1866,image,202,2,72,28,1.656285348,3624,technology,2,0,0,0
1867,text,259,181,51,38,0.594092806,3604,food,5,0,1,0
1868,video,194,205,70,40,1.503905083,9098,fashion,7,0,0,1
1869,text,110,319,1,32,0.754320609,6089,technology,15,1,0,1
1870,text,61,39,55,18,0.965277215,2766,food,14,1,1,0
1871,image,55,58,59,36,2.441786539,8696,sports,12,0,0,1
1872,video,267,438,22,18,1.534632669,7240,food,19,0,1,1
1873,video,76,61,39,32,2.821756453,8885,technology,14,1,1,1
1874,image,185,131,63,46,1.64072189,6995,food,17,1,1,1
1875,text,260,59,84,15,4.732417855,4207,sports,12,1,0,0
1876,text,173,371,22,22,4.576747856,3380,sports,23,1,1,1
1877,text,155,330,28,6,3.050627473,2312,sports,7,1,0,0
1878,text,242,121,77,25,2.094907964,8178,fashion,13,1,1,0
1879,video,234,478,89,31,2.215160969,9834,technology,10,1,1,0
1880,video,142,106,50,11,2.353335274,7701,sports,5,0,1,1
1881,image,158,95,68,7,3.77410695,713,fashion,23,0,0,1
1882,image,290,346,94,4,2.53237548,968,sports,0,1,0,0
1883,video,148,413,88,41,4.355284759,911,food,1,0,1,0
1884,video,217,234,30,27,4.748426537,4962,technology,12,1,0,1
1885,text,191,385,49,4,2.01175769,4277,food,0,0,1,1
1886,text,84,61,19,48,3.023125166,1844,fashion,23,1,1,0
1887,image,225,255,54,25,0.927754416,2356,food,23,0,1,1
1888,video,286,48,80,4,1.402110715,7712,food,3,1,1,1
1889,image,133,392,1,21,2.36059595,8813,sports,23,0,0,0
1890,video,105,347,24,14,1.427912222,7296,food,22,0,1,1
1891,text,226,158,12,12,4.444522209,5523,sports,1,1,0,1
1892,image,190,123,91,27,1.212288152,5189,sports,20,1,1,0
1893,image,238,481,69,32,2.550473697,6708,technology,19,1,1,1
1894,video,279,316,66,42,3.225646582,9817,fashion,15,0,1,0
1895,text,98,206,57,22,3.613387587,1569,fashion,2,0,1,1
1896,image,95,47,98,32,2.223812164,2775,fashion,16,0,1,0
1897,text,162,408,81,42,4.410945809,1613,sports,4,0,0,1
1898,image,239,419,74,17,3.05743618,4976,fashion,7,1,0,0
1899,text,185,135,83,49,2.477785012,1551,sports,11,1,1,1
1900,video,92,200,63,29,0.802582853,4754,technology,22,0,0,1
1901,image,197,249,68,25,2.591102608,3107,fashion,11,1,0,1
1902,image,173,313,82,15,4.193311284,3224,sports,0,1,1,0
1903,text,146,356,85,12,3.265434582,1853,fashion,0,1,1,1
1904,text,139,367,58,38,4.244731042,1712,fashion,14,1,1,0
1905,image,88,428,59,32,2.723052518,3375,technology,16,0,1,1
1906,video,134,317,82,25,1.033077673,8847,food,1,1,0,1
1907,text,294,294,61,47,0.561379306,2149,fashion,16,1,0,1
1908,text,226,479,15,0,1.86448796,924,technology,19,1,0,1
1909,text,241,313,87,48,3.640957122,3130,fashion,8,0,0,1
1910,image,111,499,67,37,4.056169568,1181,fashion,11,1,1,1
1911,image,,208,14,1,,5399,fashion,3,0,1,0
1912,image,156,354,88,48,2.730442644,592,fashion,12,0,1,0
1913,image,103,484,54,5,2.39503507,4864,food,3,1,1,1
1914,video,,210,34,45,,7302,food,6,1,0,1
1915,video,282,191,54,49,1.541069209,8366,fashion,13,0,0,1
1916,image,58,43,13,37,1.113669973,3460,fashion,8,0,1,1
1917,video,137,28,48,41,1.385098512,8662,technology,22,0,0,1
1918,text,86,58,82,23,0.748995742,4782,technology,0,0,0,0
1919,text,,70,99,17,,428,sports,0,1,1,1
1920,text,90,91,6,26,0.541404039,9068,food,19,0,0,1
1921,image,66,264,29,40,3.322662803,4774,fashion,3,1,1,0
1922,text,137,382,82,7,1.923689333,4416,food,0,1,0,0
1923,video,70,219,48,27,4.879151201,9479,technology,21,0,0,0
1924,image,100,389,88,9,1.371726728,9795,food,9,1,1,1
1925,video,108,412,15,16,2.056228566,5903,food,1,0,1,1
1926,text,216,441,50,28,2.110285214,3425,fashion,20,0,1,1
1927,text,232,400,71,5,0.538031732,8479,fashion,23,0,0,1
1928,text,90,399,81,13,4.276435789,1314,technology,14,1,1,1
1929,image,88,214,91,21,0.643975071,7656,fashion,2,1,0,0
1930,video,190,478,79,5,4.730809256,9401,technology,22,0,1,1
1931,image,241,386,82,25,4.51433458,8822,technology,8,1,0,1
1932,image,60,276,41,38,2.909848622,9362,sports,16,1,1,1
1933,text,287,63,16,11,2.946180087,3236,sports,20,1,1,0
1934,image,196,345,62,34,3.442000653,9254,sports,12,1,0,1
1935,image,188,291,44,13,2.241725054,6718,food,2,1,0,1
1936,text,126,489,76,21,3.412500275,5365,sports,3,0,1,1
1937,image,176,484,6,22,0.701457749,7189,fashion,3,1,0,1
1938,text,95,244,26,47,0.743214323,8065,fashion,10,1,1,0
1939,text,94,469,9,6,2.557536888,9697,sports,6,0,0,0
1940,text,50,61,33,39,2.973300355,8808,food,10,1,0,0
1941,text,217,425,35,49,4.495179382,6669,technology,23,1,1,1
1942,image,157,331,24,24,0.970972853,1591,food,10,1,1,0
1943,text,68,169,5,12,4.201915672,5313,food,9,0,0,0
1944,text,125,444,23,20,1.445213018,4328,technology,4,1,0,1
1945,image,121,268,17,40,2.273376418,7608,technology,12,1,0,1
1946,image,249,266,86,9,1.924710957,4509,technology,11,0,0,0
1947,video,238,53,5,8,2.300698728,690,fashion,9,0,1,0
1948,image,294,15,28,14,1.177229741,7479,technology,6,1,1,0
1949,image,158,7,24,1,2.766065335,9835,technology,18,0,0,0
1950,video,61,103,54,24,4.107391654,3156,food,18,0,1,1
1951,image,238,58,80,12,2.486903047,2306,food,18,0,0,1
1952,image,289,312,45,33,2.707761092,2808,sports,11,1,0,0
1953,image,210,39,23,33,4.319454134,6081,food,19,1,0,0
1954,image,94,236,74,34,3.677261516,5822,technology,21,0,1,0
1955,video,139,442,25,37,2.707044838,847,fashion,14,0,0,1
1956,image,152,385,97,2,1.659630417,9092,food,4,0,1,1
1957,image,269,93,27,41,4.482170361,6653,food,23,0,1,1
1958,video,299,221,2,5,3.096591808,1597,technology,13,1,0,0
1959,text,246,203,74,47,1.495164245,1479,food,11,0,1,1
1960,video,57,137,37,48,1.711038887,8971,food,20,1,0,0
1961,text,202,299,60,18,4.1140989,7460,technology,10,0,0,0
1962,video,140,394,77,2,0.698655029,3870,food,4,1,1,1
1963,video,223,206,50,17,4.964414842,3442,fashion,15,1,0,0
1964,image,136,335,89,38,1.086582559,9188,sports,17,0,1,1
1965,text,207,80,47,8,4.082308364,1646,food,11,1,1,1
1966,image,286,217,20,11,2.276488925,3226,fashion,4,1,1,0
1967,text,224,1,53,4,2.714972825,5989,food,15,1,0,0
1968,video,264,177,55,2,4.462927599,6308,sports,11,0,1,1
1969,video,226,395,93,10,2.358100353,8975,technology,22,1,0,1
1970,text,224,370,58,29,2.918721892,1395,sports,1,1,0,1
1971,image,133,345,71,3,0.721848481,1485,food,5,0,1,1
1972,image,131,278,50,4,0.510563632,1042,sports,22,0,1,1
1973,image,195,145,19,0,1.601599429,3380,sports,20,1,0,1
1974,image,243,317,95,26,3.562623918,1133,technology,3,1,1,1
1975,video,117,223,85,27,1.04569202,2886,food,12,0,1,0
1976,video,271,368,58,28,1.011928815,2333,sports,9,0,1,1
1977,video,210,383,70,17,2.349322736,1720,sports,16,1,0,0
1978,video,176,61,8,11,3.415266674,3635,technology,13,1,1,0
1979,video,213,293,0,12,3.704323965,3305,fashion,23,0,0,1
1980,image,131,238,28,40,1.303028033,2982,food,14,0,0,1
1981,image,278,194,62,1,0.858146663,270,fashion,7,1,1,1
1982,image,196,165,71,36,4.731786653,8240,fashion,22,1,1,1
1983,image,288,450,55,44,1.672998722,9845,technology,23,0,0,1
1984,video,205,221,67,15,4.340059239,3997,technology,17,1,0,0
1985,video,217,60,34,47,4.385711527,9887,food,2,1,1,0
1986,video,133,128,2,23,3.976351663,9915,fashion,16,1,0,1
1987,text,162,477,6,34,1.25975123,4222,sports,23,1,1,1
1988,image,274,172,26,21,4.198106567,5209,fashion,23,0,0,1
1989,image,125,479,0,35,3.961627517,9383,technology,6,0,1,1
1990,video,171,155,90,10,3.185253455,2937,sports,12,1,0,0
1991,image,292,404,79,45,2.017409158,8699,sports,15,1,1,0
1992,image,192,377,70,28,1.681288719,5328,technology,4,1,1,0
1993,video,90,109,43,34,1.048501454,4269,sports,3,1,0,1
1994,text,216,268,86,47,2.793906801,6821,fashion,9,0,1,1
1995,text,51,410,40,14,3.13367394,779,technology,12,1,0,1
1996,text,240,355,74,30,2.117025457,7529,food,9,1,0,0
1997,video,78,390,41,41,2.639115805,5587,technology,13,0,0,0
1998,image,154,277,32,40,2.135815058,336,food,21,0,0,0
1999,video,251,73,49,42,3.384527258,6904,food,11,1,1,1
2000,video,243,486,62,15,4.555666435,2523,technology,0,0,0,0
